C3L.00017	C3L.00102	C3L.00277	C3L.00589	C3L.00598	C3L.00599	C3L.00622	C3L.00625	C3L.00819	C3L.00928	C3L.01031	C3L.01037	C3L.01051	C3L.01124	C3L.01328	C3L.01453	C3L.01598	C3L.01637	C3L.01662	C3L.01687	C3L.01689	C3L.01703	C3L.01971	C3L.02109	C3L.02115	C3L.02116	C3L.02118	C3L.02463	C3L.02604	C3L.02606	C3L.02610	C3L.02613	C3L.02701	C3L.02809	C3L.02890	C3L.02897	C3L.02899	C3L.03123	C3L.03356	C3L.03388	C3L.03628	C3L.03630	C3L.03635	C3L.03639	C3L.03743	C3L.04027	C3L.04072	C3L.04080	C3L.04475	C3L.04479	C3L.04848	C3L.04853	C3N.00198	C3N.00249	C3N.00302	C3N.00436	C3N.00511	C3N.00514	C3N.00516	C3N.00518	C3N.00709	C3N.01165	C3N.01167	C3N.01168	C3N.01375	C3N.01380	C3N.01381	C3N.01383	C3N.01388	C3N.01714	C3N.01715	C3N.01716	C3N.02010	C3N.02573	C3N.02579	C3N.02585	C3N.02589	C3N.02592	C3N.02768	C3N.02940	C3N.02944	C3N.02971	C3N.03000	C3N.03006	C3N.03007	C3N.03039	C3N.03061	C3N.03086	C3N.03173	C3N.03190	C3N.03426	C3N.03430	C3N.03439	C3N.03665	C3N.03666	C3N.03754	C3N.03780	C3N.03839	C3N.03840	C3N.03853	C3N.03884	C3N.04119	C3N.04126	C3N.04282	C3N.04283
NP_000215.1_S42	0.0343049751203222	0.00198665066569866	0.180975779524068	0.00290115927487419	-0.113393983015476	-0.0592912893826269	-0.21039183132018	0.00988718614555136	0.128780440319886	-0.0363896058259568	0.127010893839715	0.207337527950357	0.0328959075238165	0.0471587553049783	0.00543175137492209	-0.137843514589227	-0.149714712939998	0.142796234847001	0.018602183953124	0.0706476021567291	0.0526843856794677	-0.149321173450468	0.0701337310364451	-0.126315514071798	-0.020238262750728	-0.133616758653646	-0.0336737985382216	-0.0372335089979934	0.10081604530888	-0.000787248368608927	0.0224220449900992	0.0330812461832269	0.0416193683609887	0.169447444589091	0.0261076514936646	-0.0951209615625666	0.184205098726233	0.158850993108635	-0.0623140059901078	0.0983550888138935	0.0771118564408934	0.13496993723092	-0.0800051766326666	0.226827183041495	0.139114085671871	0.0715707828257398	0.135396443043633	0.0974262272491115	0.0955420570804075	-0.0111780103727138	-0.131258950178138	-0.0411074568048558	-0.122512118342757	-0.0203345175267326	-0.0914902770363984	-0.169883193807511	0.0264637294695946	-0.155685214332332	0.0371747362929555	-0.0100460007621036	-0.0894913923529463	-0.203897793548994	0.0635347032781304	0.00800309980928663	0.0215559937890403	-0.127290880728026	0.0260054565149017	-0.0978342263973414	0.0229305101226451	0.022505170122065	0.0305762730420994	-0.105867331195848	0.127178348300961	0.0379879359583965	-0.00997610468010904	-0.00812450394287607	0.0691402739241069	-0.154215442466272	0.164449114462977	-0.0637710096753774	-0.00696247476975631	-0.079603804134762	-0.0784723608615397	0.0147913512514816	-0.0498104657849174	0.0232446001088091	-0.0127330431679991	0.109760737154269	0.0625448204239047	0.113720984303919	0.0795055678703858	0.0943426295137006	0.041053558872953	0.0752894236198098	0.0430735282713947	0.038865045665805	-0.0305915094254104	0.0412600464774846	0.221798109801016	0.0111770436251648	-0.00501335882471776	-0.0778785818646769	-0.105218256961233	0.186687786557927	-0.00776927674395458
NP_000215.1_S53	-0.0376946899598019	0.0594959025571884	0.0595699701154289	0.0263274780309507	-0.0240147752123984	-0.0680846472800506	-0.0900099285191096	0.0436283727746866	0.0238208784030698	0.00107520897879377	0.0412319930027073	0.0582239942123701	0.0595447389257318	0.177747149447145	-0.048855810186317	-0.0778801899081596	-0.132852710623278	0.0768449315221976	0.0811823515156545	0.100352959090138	0.0242606203470821	-0.0906262197818926	0.128906816102542	-0.151849351692479	0.138684804379166	-0.0899121701552972	-0.0365011671474025	-0.105888872891782	0.214736108043498	-0.0046616131055358	-0.0448326512170208	-0.0153513498419505	-0.249353602654502	0.173304447570054	0.0420126690521495	-0.0802113895014772	0.102882868814103	0.170364619466797	-0.0453864149957915	0.11306914692256	0.16805873128261	0.0908697327721383	-0.223331967866955	0.126723603896728	0.107804718703417	0.196089758523035	0.0842403181666642	0.243340487949062	-0.0515091803748034	0.0215245276844746	-0.181240230567938	0.036351296119315	-0.176545128497432	0.0457074963826176	-0.0412312450106	-0.246152342309061	0.0286790823281403	-0.223923353201305	-0.190894123277783	0.0158914889891045	-0.0812622706416143	-0.37569797852588	-0.0356971976513524	-0.0454462506445564	0.0452330406505967	-0.265124821178396	0.0054857220505083	-0.121164703601054	0.0868466534186927	0.0162730263816854	0.0394743317520056	-0.0276198541810398	0.153919527296951	0.0897272190058847	0.0409371154133321	-0.103317766197522	-0.0372135948699285	-0.129476290567354	0.0824831839648876	-0.0859459440136255	-0.0176501777457403	-0.162396333839872	-0.199189552938069	0.00625184339743794	-0.0343340266993035	0.152615076891798	0.109885753459475	0.0845912040014313	0.0679235011049387	0.149685957790813	0.0474569047355621	0.0605691245371707	0.00441841442049274	0.0495061151035841	0.0375385799416485	0.0785229129643612	-0.0396597943482115	-0.0080901411115065	0.259900534451185	-0.0398558066353604	0.124593641333568	-0.135240420708458	0.0188514616072209	0.0184393876123996	-0.0748712865874396
NP_000215.1_S60	0.0308152381575781	-0.00733135079029659	0.127665857373769	0.00118931879274552	-0.0175322885284615	-0.0221996052189777	-0.159634566362742	0.0207288292221157	0.00850860434629605	-0.0133307479904671	0.0882466718919017	0.0777380252340509	0.0684365187240131	0.0617715174868299	-0.0616495664829034	-0.0253177919005802	-0.00994142255085544	0.0830688904267162	0.0469414673314399	0.0544424071201719	-0.0353173603050336	-0.0259518490724612	0.109184128529572	-0.0778017224807456	0.0791505510259082	-0.0822780989692576	-0.136272848880439	-0.026377271154476	0.126219205673713	0.00782619936572849	-0.00606564768809736	0.0268481313764771	-0.0051805215559147	0.11987412449175	0.00939024707907476	-0.158089398902473	0.0593936505502769	0.117263949545639	-0.0782292452552518	0.0899191148464177	0.0799633917910763	0.0496924257850189	-0.0663693120292876	0.166523107376473	0.109489017706818	0.10435439545359	0.0765137046289656	0.128306816775864	0.047072584928782	0.0225791284636971	-0.122334697947916	0.0129962870223494	-0.102980539098344	0.0183960285743752	-0.0289603959898658	-0.124579198551295	0.0426479728017741	-0.192394593957641	-0.0604064909525753	0.00161011131884326	-0.12956159894657	-0.296561744924589	0.0313480959148077	-0.0183241868802707	-0.00695848147098969	-0.190651846740472	0.0161471244584698	-0.108202769991715	-0.0147290063281745	0.00842647449469214	0.038094685568493	0.0120481442544538	0.105167279755438	0.0626674617174232	-0.000390165810644072	-0.0314443201822033	-0.0296666488658467	-0.0439585607191905	0.0822534524536398	0.0139478770865865	0.0526291109130643	-0.0984070880507115	-0.050636649240879	-0.0485848269676867	0.0745236076849909	0.0692226440132702	0.0333991564641527	0.0331464631668406	0.0357434013801935	0.124088306465336	0.038218958751359	0.0915811088306827	-0.0125279988550971	0.0999112221252737	-0.0180943504578552	0.0373815159826214	-0.0618425505394243	0.000943527120541115	0.20193783971973	-0.0270544108531155	0.098997741553093	-0.0214547556896469	-0.070009807233041	0.0828629819981412	0.00961735688695641
NP_000235.2_S548	-0.0795017714178715	0.00528124797251686	0.056182232053664	-0.0493417538713325	-0.0843510786544094	-0.135934990251469	-0.0843089699860225	-0.00478634154027936	0.00769930889637869	0.00159108873838871	0.0440703583241778	0.0382155512353391	0.0356467221635828	0.0632637331082204	-0.0579905648022814	-0.0472364916321969	0.0430753846644596	0.0500959375387626	0.0464859887416867	-0.0704283278209892	0.0487615512678946	-0.060101925667855	0.0859786124292918	-0.0457175588925233	0.00793374346705606	-0.162829984777929	-0.14463361677393	0.0111237346771246	0.0934429919425179	0.109782257501696	-0.000925583285131503	0.100411171038977	0.0223301102187239	-0.0220643631729149	-0.0339562649082967	-0.0315494811631985	0.014169070630592	0.154004237566934	-0.00621044538297681	0.107897840050684	0.0203979534576812	0.0593110918766251	-0.0579317011862127	-0.00494553577375872	0.0190769495866886	0.0290881437349984	-0.0218845909221051	0.0409788114157708	-0.00940592208652739	0.0339443117431043	-0.0512929554650432	0.0558878781711453	-0.0852692748300056	0.107997885376585	-0.0422327039431815	-0.0657527965540302	-0.0159256615484414	-0.103682069638159	-0.0342050898689218	-0.030353707477023	-0.0821252593742273	0.0311016692475353	-0.0641612620400424	0.124157219341553	0.00976500998515925	-0.0594070594968947	0.0964678055508005	-0.0809679623233579	-0.0225524725706425	-0.0544202206522824	0.0722950960607264	-0.00423843765875547	0.117901000834589	-0.217073401402661	-0.336516188899674	-0.017587480782365	0.0969388919902318	-0.0155530698555384	-0.0449528230615685	-0.0565902791751346	-0.0143198793221683	0.0412849519210709	0.00638928213795005	-0.026588525231267	-0.00265731511969841	0.110884864999091	-0.150330092393357	0.00868835320998702	0.0372236507002278	-0.0912205284246657	0.103140392869457	0.0897217627997298	0.0536683197576091	0.0889932037803023	0.0114366325125598	0.0762726245579577	-0.0645219837592298	0.103703057739165	-0.162695818768446	0.0660439552024725	0.115369458969382	-0.171219162321661	-0.0277922479042707	0.098291773210134	0.0741194422906049
NP_000258.1_S2494	0.0596174036232746	-0.0771813483712619	0.0223372830390378	0.085497408683909	-0.00443974299082319	-0.010639063543955	-0.097040763117707	-0.0265260559357307	0.0731204137826247	-0.0948101246174281	0.0915817510213859	-0.0674828449362797	-0.0317456525745671	0.0253109977979344	0.00234631826878608	-0.0462977348103041	0.053171536275654	-0.00100154331120365	0.0277180730729136	-0.0402148744403824	0.125618698700999	-0.0192415585637288	-0.0271609362771695	-0.0120726672812928	-0.0173752029446847	-0.125894682963435	-0.000641378176194808	-0.0135973600116802	0.113101754740895	0.0191933642734225	-0.055230306942066	0.114645914000088	-0.0470006807462817	0.00760530328635479	-0.0909581007259869	-0.083214737483464	0.037070274377678	0.115156747190975	-0.104617830239118	0.0093899713124902	-0.0169839703840979	0.00847948392439959	0.0460299960426626	0.0882079508897966	0.00251796173014307	0.0888162953948773	0.0755753340698654	-0.0167243046480213	0.0786741834664765	0.0387245458057777	-0.100292069200678	-0.0277325836253474	-0.146851294422515	-0.0398528575941986	-0.0492266992278117	0.047598661598833	0.0329245243399128	0.0451060666114693	-0.0350916260147253	-0.0199562707755992	-0.0609135933418769	-0.245089749527087	-0.00527118310460363	-0.0369718105798257	0.0510598246923047	-0.145389166311437	-0.0380111232540897	-0.0447235214801126	-0.0246358184168964	-0.0920246409030432	0.0703227708102843	0.0414530796332453	0.100783073837122	-0.0291539858560982	0.0241692800921924	-0.035876041654977	-0.0463435515391162	-9.04601711506238e-05	0.0560778892520079	0.109713233212011	-0.034335294614288	-0.0255928004573414	0.00668043623552153	0.020364763789783	0.00500606243994207	0.167298624198275	0.0284342297105336	0.0558618400880133	-0.0920323850187948	0.028875445254516	0.0617012677736483	0.106918228751918	-0.00689166896007655	0.124719024739289	-0.0343341650497049	-0.0356330915065576	-0.0768876981546883	0.0841476987666417	0.0514961671790423	0.0353013769616865	0.0944922014967872	0.00331944556466215	-0.0632879882301757	0.0978537804446263	0.0237254831276225
NP_000275.1_S232	0.00841585251255651	0.00306318866999272	0.0857825397975204	-0.0194419727851172	-0.0186662560289964	-0.0292375384168823	-0.0731397488362744	-0.0270482896419295	-0.0162496927975901	0.0347117107243074	0.10230216424357	0.0409102766781004	0.0398659026192323	0.103597911509167	0.0068970437194878	-0.0930383132259657	0.00231493144945093	0.0466075777530267	0.0915912378185776	-0.00929844361019297	0.0168395907822219	-0.10190907034792	-0.033366927250447	-0.00263047948157335	0.118597785815608	-0.0959851582537535	-0.130804541673282	-0.0499644974186647	0.147940549311979	-0.00100165881764662	0.0666140817003273	0.0879908085422907	0.111752682135796	0.0717665279011837	-0.0901103731726818	-0.0544116327824842	0.0379647993903143	0.156351094253283	-0.103566962894207	0.0541219452271482	-0.0382244354000113	0.167245312588741	-0.0241371872584751	0.0657818255125908	-0.0252637256665282	0.0586082668672428	0.0490129429102663	0.0545894036262346	0.026148902914339	0.104163601821192	-0.11500065117392	0.127686758425253	-0.231346939179114	-0.0339016373144716	-0.0236096298296097	0.0241371280949656	0.059010292316233	-0.0831525743328995	-0.0659840129570569	-0.0623974583569356	-0.169959203892824	0.0398422025949	-0.00787484289715201	0.161070689721102	-0.197548008777757	-0.157994292726249	-0.0554198200378132	-0.0587113665475404	-0.140787916077616	-0.0304267334481116	0.0481746147066952	0.0482203336336091	0.172780597495266	0.0143184591049617	-0.0377919043869141	-0.0040106675375565	0.0262103234519312	-0.0595762363252716	0.0297296321409794	0.0798800549887125	-0.029594877510512	-0.00436576504961644	-0.0201495714995213	-0.0289434825483546	-0.141198702358211	0.127591345550078	0.0402652545202983	0.0189727152756447	0.0536426179466564	0.0728280551459418	0.132011832663504	0.0438592517702721	0.0346137627453108	0.12034401017934	-0.0084494038765377	0.0144627030972941	-0.0824431074933799	-0.0618032536329878	0.066785584760206	-0.0104392204185599	0.105037779072192	-0.00311931654059826	-0.0755284982826502	0.0874973894398859	0.0133440925667058
NP_000275.1_S293	0.134143534671507	0.0406312415873873	0.112345466033573	-0.0717195240210359	0.0118141825459255	-0.00522002478114575	-0.27080807855012	0.0223584172510483	-0.000279478784613505	0.063288283065837	0.255652213500123	0.0137990287126655	-0.139864804204254	0.0328081163729332	-0.00230433678043094	-0.1151608560488	0.115211303080358	0.0504552708932596	-0.136952582152979	-0.103399426131703	0.170067874023639	-0.0916433640836167	-0.185110125657467	0.0196800785114594	-0.135656316968271	-0.0659877168507172	0.0251538513870065	0.00803984413112542	0.170779547059607	0.0338768573258722	0.1021004693537	0.116562415220829	0.105748500389867	0.0704623778933509	-0.328574497132851	-0.00169777629211229	0.0412276545539599	0.15019677001549	0.0249737149751644	0.174372537523632	-0.0424358198108587	0.248090374999804	-0.0556286516539272	0.142689117774155	-0.0255603016039534	-0.141499566218853	0.0535840047018863	-0.184339910008808	0.0958579816263979	0.0715290291280347	-0.0641556928733425	-0.038973728110706	-0.09527251129474	-0.0759050992494624	-0.0537148445555937	-0.0279984188159979	0.014639289764605	-0.0256878905246177	-0.0477517037394309	-0.0220701424752602	-0.073197338623492	-0.0982734385284242	0.0258879184514969	-0.0911735292217781	-0.0359460473762688	-0.132556077819508	-0.163036731306204	-0.0580089728937788	-0.154424790233673	-0.149772570955782	0.0615182504916036	-0.0588622537326463	0.110198179173416	0.034314686808227	0.0237842846354083	-0.0038013178436224	0.0180526009990868	-0.0414735197852764	-0.1449311568963	-0.0744411153523836	-0.0268302283638872	-0.0682677430429304	0.00577802622713458	-0.0510180644549092	-0.0411665209545092	0.110706484446238	-0.0383459486532022	-0.0108787962695544	-0.0781896023883779	-0.0454226445875713	0.122758811582875	0.0849958895515918	0.0970865796876813	0.117898650205075	0.0743041157087803	-0.00217260129060514	-0.0592464994485071	0.0971564434509921	-0.102276993905548	-0.0332171344563362	0.0707556813907121	-0.0582085052214096	-0.128122995674172	0.0904159325850078	0.0680020477543923
NP_000282.1_S203	0.127738665086129	-0.260370151862216	0.191753265795322	-0.0518060800028477	0.165050622364121	0.0289643428733722	-0.337407730938475	0.212093558959048	0.0314113179296861	-0.203981182516272	0.140758107130469	0.162963740545609	-0.123327270453312	-0.0306714777102955	-0.196061555327796	-0.0603778712640904	-0.366699761279195	0.0973170013616241	-0.025438775419239	0.00168593877128214	-0.225772589014359	-0.0726941737536656	-0.0388344958305575	0.115674239474811	-0.323862374794807	-0.142714302115253	-0.13015208901936	0.0875405984555291	0.216561432817921	-0.0748297225912045	-0.0227886493192934	0.142112534901305	-0.349310018778362	0.0847368436396765	-0.209268141861894	0.0447545965321638	0.148223683175986	0.139182968484117	-0.1087088639218	0.0201956877556476	0.0691181369299805	0.116914613062902	-0.0523504868930294	0.242596777013982	0.0831248748071227	-0.0776164311461293	0.013467470214872	-0.103361027639508	0.155780991646269	-0.00976480246915492	-0.156156771741136	-0.243131673854294	-0.086433141860207	-0.0119179806918495	0.1084781693662	-0.555378776592338	-0.0387913176393123	-0.0769096139793435	-0.0130129201720219	0.0323629789874848	-0.0441519875961319	-0.588630517507295	0.00278432911496375	-0.525073173835544	-0.142724366428521	-0.205222122380673	-0.166438020481621	-0.067487880919564	-0.0908248628757883	-0.00843800687676995	0.0615182504916036	-0.31084049847494	0.129740606325667	0.0890746943487138	0.0648608030519334	0.0358254896572947	-0.0691963434563475	-0.111433151223185	0.0807517065428145	-0.188228585441088	-0.136125692858018	0.0253817973770388	0.124753911971623	-0.0486289561428664	0.142657729945139	0.102323414031499	0.0307568572172471	0.10377564329423	-0.08800158556809	0.0477960785175461	-0.0172289349475129	0.19964454608823	0.0756146737607619	0.0709773523446244	0.118363925166214	-0.0601953334837092	0.0243636783305373	0.115828415167238	0.0739525684365464	0.0965779137325056	-0.0206614924299519	0.0401865470003575	-0.0065557160105377	0.160520956088994	0.224924865618147
NP_000312.2_T356	0.0470145276236131	-0.105908503436259	-0.086672657045007	0.0272364441256567	-0.0706996596555046	-0.107616562968015	-0.0363845104097165	-0.130053533473748	0.0466608313139167	-0.13996102882891	0.0632006291449231	-0.398812540730084	-0.0512970090099618	0.001011622382006	0.00518654359811621	-0.136843920989681	0.058359373336274	0.0728072292085874	0.190350624438295	-0.0507141651028493	0.208972726938278	-0.131061584609091	-0.137792168710744	-0.0299281457883219	-0.0885701694267562	-0.126555906334067	-0.109719947281578	-0.00479542542651477	0.196889920483486	0.0589283874971804	-0.00654320132505606	-0.00471725407652811	-0.0217776338592392	0.00292090210597973	-0.0683515635474445	0.0705313278558958	-0.0310801692334379	0.263299171832416	-0.167245406471566	-0.0896832170657932	0.0331258100560747	0.0431113183110885	0.0576736426311902	0.275875742296321	0.0640709986299048	0.124684734285476	0.212797337133846	0.113231581207583	-0.0606873543519392	0.10764984501769	-0.133862999351212	0.185684965562431	-0.123849690924576	-0.173831462901692	-0.185488941052933	0.0831372418247465	0.0738652727119529	0.00299762665672241	0.161308092042785	-0.0512551320194272	-0.0176991897792574	0.0463011181931357	0.120957862742926	0.102558359046927	-0.0539454436709531	-0.0670106840547389	-0.0718477639384971	-0.119824559739534	-0.2316645165414	-0.0664580159635957	0.13871312908604	-0.0961425274909801	0.106915681315656	0.0425553555364018	0.103912732282714	-0.083093450496285	-0.145192271375357	-0.0671102985737349	0.361716957928845	0.129111543130863	0.0410310238885873	-0.0787254735756774	-0.00293120443080059	-0.00251631489865325	-0.0204095477600199	0.0032594819646255	0.165926639409862	-0.0273246359085998	-0.0432880163571597	0.0208450643124057	0.16987543519118	0.235064571229906	0.0448300128243558	0.016985454105037	-0.0374830869543182	0.0666993681569518	-0.0181770542111438	0.052617544008944	0.0449357311503009	0.0374572827368174	0.220526283478197	-0.0876352626505821	-0.0602259552790788	0.0512030608281321	0.156500701424881
NP_000356.1_S21	0.00836465102665003	-0.0144873749183627	0.161505948445979	-0.0927995470305677	0.118315387207056	0.0786498905056567	-0.161946212530321	0.137064534368526	0.00560660485054112	0.0433746026452037	0.0562137391536053	0.115398910242932	-0.161783775406357	0.043531767672731	0.0783682345448419	-0.0867688025722722	-0.020093508845214	-0.147401787905269	0.00942444855396075	-0.0307992922729163	0.00337473902596495	-0.112068638830893	-0.106583883162783	0.0225251001611298	-0.140708160398292	-0.170495078303791	-0.0366858893226723	-0.0385909306099959	0.0933949443108508	0.13239704532824	-0.0339757080771335	0.138506495304551	0.162221827985244	0.0778655461807598	-0.0593390860690818	-0.0914243839878019	0.0851137691728318	0.190507766340997	-0.165282322765154	0.0255548102951511	-0.0551341466770036	-0.00153757854428901	-0.0657414335850637	0.139526783276442	0.0555633941319679	0.035966272408242	0.140748478276409	0.00280571134096679	0.0341289732995458	0.0687208817353004	-0.0864722491879302	0.101380293288396	-0.0216363212581276	-0.0778504349705388	0.0576688651213439	-0.135494609507727	-0.163919115382851	0.00388845950077616	0.00402001798608332	-0.00434092189667184	-0.0603157427306277	-0.296395378066622	-0.0888236952318208	-0.0832442590339215	0.00861128074542927	-0.183003794571326	-0.19204498496451	0.0790066929545736	-0.0059731225176629	-0.055447676313842	0.0865723272224574	-0.0656783727150958	0.0204784334558352	0.00066265742252938	0.0854147560756213	0.0329345213468346	-0.0479921595342772	-0.0447882789850279	-0.016065890017776	-0.0649104932790345	-0.0656681690668404	0.0357552354677633	0.121292851968311	0.000114478915591081	0.0382844724546447	0.0837087497133353	0.133348184523914	-0.000375709288021761	-0.13391798160431	0.00938422110385196	0.136069070575252	0.0973244925027059	-0.0320342661458661	0.0933303327869223	0.0115106103516399	0.0825833042155855	-0.0839386977074328	0.0128243443939793	0.0883955820611789	0.0135366965568064	0.0811563737054485	-0.0137459489908842	0.165895216190606	0.166835834782748	0.108910713232625
NP_000471.1_S94	-0.0136017422590033	0.0642760532629723	0.0473592515768577	-0.0471661071536713	0.0605898828975144	-0.0598771408064434	0.0448095434491264	0.0464673893686057	0.0683650062573407	0.164902528429521	0.177191229039704	-0.0797301426100998	-0.0581966005691078	-0.000127798392458575	0.094901086875513	0.0141456857530815	0.150927308094791	0.104688125475887	0.0469652283902017	-0.0298460572708776	0.0715467792586092	-0.0447169443696457	-0.00110501242627546	-0.0104944852907213	-0.0762224735902348	-0.0477321832124223	-0.0655377103779146	0.0568643041611861	0.0590550640829521	0.153006826579753	-0.0763114437253184	0.188853410491587	0.265190381134593	-0.000898978673769035	-0.0238527394481834	-0.12641623641245	-0.00126321694316677	0.139416386698783	-0.000746290717099395	0.0303561524634381	0.01223877877305	0.1072328914945	-0.0157519332765048	0.0941169870698836	-0.00922425027686551	0.0621504692762572	0.0135667753787151	-0.0733602601665137	0.0856842496089819	-0.0678293008517326	-0.0838168943833768	0.213952991010628	-0.116925452491334	-0.0859991097283875	-0.131020502543205	0.0768308677055886	0.0499272010665103	0.0294887758656813	0.0708522140368888	0.035940848984827	-0.160598654067835	0.166705285939135	0.0370033111302586	0.173137075205881	0.061434692557206	-0.0851574183006318	-0.0529588440715955	-0.145163005930746	-0.0139153025393169	0.0436285048902456	0.123878693605422	0.135579714600192	0.051319871497697	0.104778069496618	0.0122340235250449	-0.138683550345924	-0.115681947013136	-0.0769686122382404	-0.00962228059656511	0.115691288616872	-0.0577947679788159	-0.0434126156044721	-0.0422658407944437	-0.0839257910196208	-0.018877635127191	0.0706060281204052	-0.0120268222871895	-0.154926739402592	-0.111460440630482	-0.119280204659174	0.160154162833841	0.137827402931682	0.0428284173956697	0.030381640289601	0.0373042255536667	-0.129617825386561	-0.123172426416152	0.0914348422453291	-0.0139169157010269	-0.0475523519752998	0.114510567724339	-0.074420611489242	-0.0970787991146061	0.0337819148916286	-0.0223500279601586
NP_000479.1_S68	0.0251761824465927	0.256659075854207	-0.0535781375685222	0.243292932378563	-0.122592059462183	-0.274508533730981	-0.149920055663751	0.22711567901302	0.126585645303676	0.0108653446099875	0.014465235953287	0.0702460530452994	-0.0630721013960485	-0.0289242430290847	0.0379209738966201	0.130449404493612	-0.0962693963949637	-0.0136925468041642	-0.000730609590063327	0.0880835073936105	-0.0718211801331747	0.0768247470154517	-0.0432803797853346	0.114348801370326	-0.154493651307488	-0.0335302887673659	-0.0634274777615285	-0.119007525699616	-0.0288246543256286	0.0759802165349989	-0.163466216801324	0.097667933149204	0.0297397075524322	-0.0294032772913975	-0.00671258572854225	-0.13925569646271	-0.00321098530209207	0.130654559443569	0.0676706260499466	0.0456410654726216	-0.153855467099512	-0.213488100076275	0.0168439975240777	0.126397391752911	0.160558087265086	-0.193158061570576	0.0231863672221047	-0.0889883326909666	0.00723130216656314	-0.0337022871546479	-0.0134575047170299	-0.0266072255124106	-0.0327464721448991	-0.0114846923132356	-0.0722780105836967	-0.100563070450326	-0.0626008812520242	-0.0778864958379045	0.104817725641891	0.137178815213211	-0.108477009411059	-0.0264170025358748	-0.0510191390499414	-0.0245482823043754	0.00989994082662206	-0.0106604553227785	-0.0318849002604387	-0.00300527374064886	0.0683001091178128	-0.0787186097423243	0.12901970221801	0.000676086993070605	0.00762715945136859	-0.00164108315415182	0.091526243495595	-0.00670489091082035	-0.00373488385854991	0.0299594403867746	0.0232460940939022	-0.0491266191483385	-0.154456384127254	-0.0159208640764348	0.0869527482903042	0.00135838621285136	0.00927263685229087	-0.0261489381152117	-0.029191027180444	0.0335121602261627	-0.191502868627738	0.0178925148605742	0.124807044141061	0.159264639386574	0.0561962859022775	0.0927937071837846	0.0215996472686073	-0.014889748369546	-0.116897221983556	0.0950179889267919	0.00851338997782192	0.141590355873825	0.147247639265879	0.00769062666570664	-0.0104220013120787	0.0419277507060334	0.232292412668802
